,loss0,loss10,loss20,loss30,loss40,loss50,loss60,loss70,loss80,loss90,loss100,loss110,loss120,loss130,loss140,loss150,loss160,loss170,loss180,loss190,loss200,loss210,loss220,loss230,loss240,loss250,loss260,loss270,loss280,loss290,loss300,loss310,loss320,loss330,loss340,loss350,loss360,loss370,loss380
0,0.08234398812055588,0.024850057438015938,0.026605727151036263,0.021807445213198662,0.022526735439896584,0.017004620283842087,0.02441338263452053,0.02975708805024624,0.02870175987482071,0.03901774063706398,0.020524781197309494,0.022320261225104332,0.015973297879099846,0.012132794596254826,0.014098752290010452,0.012732276692986488,0.010967064648866653,0.006968399975448847,0.009323472157120705,0.007681621704250574,0.00874617975205183,0.007543184794485569,0.0058206552639603615,0.004799509886652231,0.0033233051653951406,0.004918402060866356,0.0038527969736605883,0.004333002492785454,0.004283212125301361,0.005702088586986065,0.0035864084493368864,0.003057055873796344,0.002542363479733467,0.003980922047048807,0.004207270685583353,0.005386163480579853,0.00469208462163806,0.005401212256401777,0.006608054973185062
1,0.0872231051325798,0.034829311072826385,0.022207224741578102,0.023161306977272034,0.019772717729210854,0.020427335053682327,0.02062194049358368,0.03275737538933754,0.03652435913681984,0.042665429413318634,0.022651635110378265,0.01539573073387146,0.011248997412621975,0.01354160625487566,0.012846252880990505,0.010648546740412712,0.012382803484797478,0.00957171618938446,0.008825717493891716,0.010838350281119347,0.007533966097980738,0.00784139335155487,0.006116182077676058,0.0038592955097556114,0.005235424265265465,0.0030118997674435377,0.0055320789106190205,0.005435110069811344,0.005284263286739588,0.004457049071788788,0.0038652310613542795,0.005063547287136316,0.0023127237800508738,0.003594878362491727,0.002414670307189226,0.004988403990864754,0.0036927792243659496,0.004352083895355463,0.00407528318464756
2,0.09202764183282852,0.02761327102780342,0.024351077154278755,0.016541311517357826,0.022475730627775192,0.016216004267334938,0.014913223683834076,0.034115370362997055,0.036684297025203705,0.04161224886775017,0.02262784168124199,0.013814309611916542,0.015517800115048885,0.014943639747798443,0.009247423149645329,0.010677034966647625,0.011862711980938911,0.007899620570242405,0.011018551886081696,0.0123370923101902,0.0058355494402348995,0.007000880781561136,0.004724928643554449,0.00405436335131526,0.004778421018272638,0.00472605787217617,0.0029021340887993574,0.003464980749413371,0.004959819372743368,0.0030115367844700813,0.005424088798463345,0.00494498061016202,0.0035351368132978678,0.0033989795483648777,0.004638155456632376,0.004746688064187765,0.0031477375887334347,0.0031566480174660683,0.003722713328897953
3,0.087248794734478,0.03828500956296921,0.02075759693980217,0.02157507836818695,0.022157596424221992,0.014987114816904068,0.019815806299448013,0.028903599828481674,0.03644120693206787,0.03713720664381981,0.020843524485826492,0.02231355383992195,0.013912099413573742,0.011476504616439342,0.011773466132581234,0.010437957011163235,0.011236000806093216,0.010021659545600414,0.012128157541155815,0.008306977339088917,0.007640875410288572,0.006027518305927515,0.004716346971690655,0.005709854885935783,0.005523060914129019,0.0037721518892794847,0.003600355703383684,0.005075234454125166,0.0038123519625514746,0.003896256908774376,0.004562760703265667,0.005001273937523365,0.004480596166104078,0.004946606699377298,0.004714205861091614,0.0025837309658527374,0.0028879449237138033,0.00447772815823555,0.004766646772623062
4,0.09021002799272537,0.0308599304407835,0.028111781924962997,0.018175270408391953,0.01624869741499424,0.019635658711194992,0.014194659888744354,0.03215254470705986,0.02929060161113739,0.034845300018787384,0.020912427455186844,0.018410921096801758,0.015743905678391457,0.015479644760489464,0.009846127592027187,0.012064456939697266,0.012152391485869884,0.00901744980365038,0.010236578062176704,0.007774503901600838,0.006883586291223764,0.00651969388127327,0.0052500152960419655,0.0046736630611121655,0.007520241197198629,0.0033382168039679527,0.003905186429619789,0.0044576614163815975,0.0029940803069621325,0.0057614571414887905,0.0046191089786589146,0.00500227976590395,0.0033746138215065002,0.003968002740293741,0.0030127963982522488,0.003496257122606039,0.004684762563556433,0.0036906760651618242,0.004845138173550367
5,0.08922135084867477,0.029142091050744057,0.021885428577661514,0.02600797638297081,0.01885383389890194,0.016144800931215286,0.024175919592380524,0.02633017674088478,0.032918818295001984,0.03581634908914566,0.02185509353876114,0.019529888406395912,0.020617777481675148,0.011871370486915112,0.010371346026659012,0.013678266666829586,0.007698482368141413,0.009250023402273655,0.007344797253608704,0.01003236137330532,0.007976994849741459,0.008099316619336605,0.006043628323823214,0.003619530238211155,0.0038811771664768457,0.005398750305175781,0.005097487475723028,0.003754722187295556,0.004923570901155472,0.0036391241010278463,0.0037378384731709957,0.0035444877576082945,0.00364504661411047,0.0042840344831347466,0.005080427974462509,0.005091776605695486,0.004001782275736332,0.005369637627154589,0.004701392259448767
6,0.08277489989995956,0.023407699540257454,0.024139171466231346,0.015494126826524734,0.013640687800943851,0.021627552807331085,0.01824256032705307,0.026552269235253334,0.03287748247385025,0.03257254883646965,0.019781002774834633,0.013790793716907501,0.017590589821338654,0.0157221220433712,0.0126621900126338,0.012128089554607868,0.008340144529938698,0.006782577373087406,0.00790825579315424,0.007400335744023323,0.006134781986474991,0.0077734049409627914,0.004544680472463369,0.004644923843443394,0.003905446967110038,0.004781822673976421,0.0031101000495254993,0.0038117796648293734,0.003645514138042927,0.0033185360953211784,0.004113831091672182,0.0034369584172964096,0.0034686638973653316,0.005530749447643757,0.0045154201798141,0.00412206444889307,0.003636756679043174,0.004274843260645866,0.004849707707762718
7,0.08597623556852341,0.02750629186630249,0.018534047529101372,0.02383916825056076,0.024678217247128487,0.01686069555580616,0.01736980676651001,0.02931077778339386,0.031854331493377686,0.035096462815999985,0.017603136599063873,0.01951349899172783,0.014461585320532322,0.012104948982596397,0.011879331432282925,0.014524239115417004,0.010928946547210217,0.009163791313767433,0.011263388209044933,0.0058758072555065155,0.007077391725033522,0.0050748358480632305,0.005267113912850618,0.0037297827657312155,0.005056506954133511,0.004678241442888975,0.003044393379241228,0.0033178208395838737,0.004188916180282831,0.0029898264911025763,0.004902136046439409,0.004943911451846361,0.0031449131201952696,0.005087048280984163,0.0032154128421097994,0.0045522586442530155,0.003402958856895566,0.0032465795520693064,0.002775831613689661
8,0.07569731026887894,0.034657273441553116,0.028334438800811768,0.019832169637084007,0.016968900337815285,0.02003140188753605,0.0210878923535347,0.024032093584537506,0.03650902956724167,0.03373420983552933,0.023945899680256844,0.01902751624584198,0.01324780099093914,0.014727995730936527,0.013524932786822319,0.008633721619844437,0.012182815931737423,0.008246263489127159,0.0070101176388561726,0.010444123297929764,0.00832453090697527,0.006615567021071911,0.006789369508624077,0.004008564166724682,0.004067736212164164,0.004012794699519873,0.004751794971525669,0.003434722078964114,0.005562255159020424,0.004145277664065361,0.0028194484766572714,0.0035610543563961983,0.004938195925205946,0.004476016387343407,0.004228314850479364,0.005737905390560627,0.0034239667002111673,0.003269078442826867,0.004693757276982069
9,0.07823630422353745,0.029819434508681297,0.024032484740018845,0.022037779912352562,0.01905764825642109,0.015936095267534256,0.020714368671178818,0.029534045606851578,0.03261498734354973,0.030356252565979958,0.022242167964577675,0.016515884548425674,0.016110718250274658,0.014098534360527992,0.009692622348666191,0.011869234032928944,0.01483277790248394,0.007621437776833773,0.010205728001892567,0.007697439752519131,0.0062028272077441216,0.006568796932697296,0.0070790876634418964,0.004788536112755537,0.005018158350139856,0.004060286097228527,0.005515198223292828,0.003990927245467901,0.004011053591966629,0.0040429700165987015,0.004092267714440823,0.0034389200154691935,0.004049983806908131,0.005759600084275007,0.003624801291152835,0.0031921162735670805,0.0034564260859042406,0.003054756438359618,0.0038242919836193323
