,loss0,loss5,loss10,loss15,loss20,loss25,loss30,loss35,loss40,loss45,loss50,loss55,loss60,loss65,loss70,loss75,loss80,loss85,loss90,loss95,loss100,loss105,loss110,loss115,loss120,loss125,loss130,loss135,loss140,loss145,loss150,loss155,loss160,loss165,loss170,loss175,loss180,loss185,loss190,loss195,loss200,loss205,loss210,loss215,loss220,loss225,loss230,loss235,loss240,loss245,loss250,loss255,loss260,loss265,loss270,loss275,loss280,loss285,loss290,loss295,loss300,loss305,loss310,loss315,loss320,loss325,loss330,loss335,loss340,loss345,loss350,loss355,loss360,loss365,loss370,loss375,loss380,loss385
0,0.13690996170043945,0.027127817273139954,0.021765045821666718,0.020499099045991898,0.0213027186691761,0.015784159302711487,0.014150560833513737,0.01226961612701416,0.007630611304193735,0.011520743370056152,0.011179404333233833,0.010167361237108707,0.012133642099797726,0.01623549312353134,0.025238996371626854,0.018672935664653778,0.03963125869631767,0.026492979377508163,0.0237134862691164,0.015351970680058002,0.011377822607755661,0.010354135185480118,0.008838842622935772,0.007114572916179895,0.005986511241644621,0.0069892555475234985,0.00505449203774333,0.00461951270699501,0.006100642494857311,0.00450573256239295,0.0042432271875441074,0.004309948068112135,0.0036636642180383205,0.004243379458785057,0.004075648728758097,0.004122575744986534,0.003459424013271928,0.004172840155661106,0.0041949134320020676,0.003641974413767457,0.0030399851966649294,0.003275076625868678,0.0036063361912965775,0.003401025664061308,0.003216757904738188,0.002187659265473485,0.002398482756689191,0.002438400173559785,0.00223722611553967,0.002111517358571291,0.0024823048152029514,0.002424843842163682,0.0027674406301230192,0.0029467863496392965,0.0023832449223846197,0.0024255597963929176,0.0029463209211826324,0.00206517125479877,0.0027095144614577293,0.002472147112712264,0.002163166180253029,0.0028862792532891035,0.0021683042868971825,0.002833207603543997,0.0026596663519740105,0.003427573712542653,0.002696298761293292,0.002634235890582204,0.0022397127468138933,0.002477398607879877,0.002976407529786229,0.002881973283365369,0.0032513656187802553,0.003122100606560707,0.002896330552175641,0.0023722322657704353,0.0029621950816363096,0.002685943618416786
1,0.1302897036075592,0.023229550570249557,0.01972913183271885,0.018434125930070877,0.01847095787525177,0.015637019649147987,0.01501267310231924,0.01171325333416462,0.01078949123620987,0.014089325442910194,0.013397203758358955,0.010820792987942696,0.009812098927795887,0.017035072669386864,0.022759810090065002,0.021477343514561653,0.04008255526423454,0.019842050969600677,0.021678263321518898,0.013404258526861668,0.009170890785753727,0.009309233166277409,0.010008912533521652,0.007515850476920605,0.006866193376481533,0.007045688107609749,0.006901916582137346,0.004233896266669035,0.004457355011254549,0.004101896192878485,0.0036179975140839815,0.004505068529397249,0.004793730564415455,0.004166755825281143,0.0031927069649100304,0.003356858855113387,0.004437706433236599,0.005163731053471565,0.004030176904052496,0.0031642289832234383,0.002534718718379736,0.0028754191007465124,0.0037357970140874386,0.0025605864357203245,0.003619956551119685,0.0025096540339291096,0.0027635707519948483,0.0021749637089669704,0.0026184043381363153,0.0030201703775674105,0.002516974462196231,0.002239315304905176,0.0026300111785531044,0.001918000285513699,0.002714062575250864,0.0027119950391352177,0.002961117308586836,0.002518436638638377,0.002563939895480871,0.002250505844131112,0.0027302869129925966,0.003394805360585451,0.003947327844798565,0.002343516331166029,0.0027850784827023745,0.002894097939133644,0.002688462845981121,0.0034676026552915573,0.0028287151362746954,0.0032815071754157543,0.002607851754873991,0.003745093010365963,0.003496244316920638,0.0033900164999067783,0.0035131038166582584,0.002823375165462494,0.002878235885873437,0.002742609940469265
2,0.12855264544487,0.029844315722584724,0.01874992810189724,0.018794577568769455,0.016010228544473648,0.015393704175949097,0.014403249137103558,0.013664303347468376,0.011651831679046154,0.012989038601517677,0.010584250092506409,0.01122758723795414,0.0094565125182271,0.015984075143933296,0.02187146060168743,0.019626935943961143,0.03673212230205536,0.02462640032172203,0.020710712298750877,0.01346720103174448,0.01007295772433281,0.011284162290394306,0.009407996200025082,0.007694041356444359,0.007970014587044716,0.005671036429703236,0.005282608326524496,0.0041902693919837475,0.0049262926913797855,0.004944989923387766,0.005194139666855335,0.004426023922860622,0.0044830795377492905,0.003692442085593939,0.0035789150279015303,0.0037410513032227755,0.0036699336487799883,0.004511852748692036,0.004280341789126396,0.003469974035397172,0.003672975581139326,0.0026350226253271103,0.0027518293354660273,0.004128839820623398,0.0027852365747094154,0.002569945063441992,0.002668634057044983,0.0033803842961788177,0.0029262688476592302,0.002354644937440753,0.0028563388623297215,0.0025893915444612503,0.002961626509204507,0.002384850522503257,0.00270510814152658,0.002421026583760977,0.0022657099179923534,0.002826573560014367,0.002502341056242585,0.0025123341474682093,0.0038082816172391176,0.00246752449311316,0.0028086211532354355,0.003645501099526882,0.0024601020850241184,0.0027562156319618225,0.002401873469352722,0.0027372539043426514,0.002497874666005373,0.003010599873960018,0.0022446420043706894,0.004228149075061083,0.002567143179476261,0.0029217463452368975,0.00248852651566267,0.003056461224332452,0.002845312701538205,0.002856606850400567
3,0.1298607438802719,0.03089798614382744,0.015862055122852325,0.020143207162618637,0.01649416796863079,0.013274232856929302,0.010345123708248138,0.012612774036824703,0.012815416790544987,0.013814983889460564,0.011262361891567707,0.010967004112899303,0.010997099801898003,0.015124143101274967,0.02592574432492256,0.02257326804101467,0.031200973317027092,0.023291314020752907,0.02156461961567402,0.013323282822966576,0.01103613618761301,0.008809574879705906,0.008114946074783802,0.008206551894545555,0.007107068784534931,0.0072783431969583035,0.005998798180371523,0.004089038353413343,0.005316268652677536,0.0042665875516831875,0.004874011501669884,0.005123534239828587,0.003985111601650715,0.003774714656174183,0.004210264887660742,0.0035336436703801155,0.0037757372483611107,0.004051394294947386,0.00398168945685029,0.004746642895042896,0.0036071636714041233,0.003204645123332739,0.003333035856485367,0.003223743988201022,0.002089230576530099,0.002378512406721711,0.002799949375912547,0.002375553594902158,0.002685359911993146,0.0031770840287208557,0.0026040312368422747,0.0029853086452931166,0.0020570119377225637,0.0024657140020281076,0.0024076595436781645,0.0025000269524753094,0.002455595415085554,0.0030936705879867077,0.002757337875664234,0.0030109109356999397,0.002788927173241973,0.0031848077196627855,0.0031136053148657084,0.0030895748641341925,0.0031767026521265507,0.0022137826308608055,0.0027699582278728485,0.0030530865769833326,0.003108933102339506,0.003362237708643079,0.002954311203211546,0.0027849741745740175,0.0030604503117501736,0.002798748202621937,0.002890627598389983,0.0020264885388314724,0.003352405969053507,0.0024846706073731184
4,0.1263701319694519,0.02843369171023369,0.02254565618932247,0.018523840233683586,0.018004586920142174,0.015438875183463097,0.01185204740613699,0.011986986733973026,0.010558929294347763,0.013394588604569435,0.011283574625849724,0.010679450817406178,0.012330806814134121,0.02053654193878174,0.022494586184620857,0.019555654376745224,0.0311849657446146,0.025407088920474052,0.01848849654197693,0.013708647340536118,0.011970659717917442,0.010035145096480846,0.008599060587584972,0.006005170755088329,0.005812971852719784,0.006253961939364672,0.006209124345332384,0.004033112432807684,0.004313033074140549,0.004173357971012592,0.0042793541215360165,0.0046607558615505695,0.003717015963047743,0.0033682805951684713,0.00359515193849802,0.0040379473939538,0.0039145988412201405,0.004634379874914885,0.004082615952938795,0.002698267810046673,0.003192754928022623,0.005023771431297064,0.0029812264256179333,0.0035124742425978184,0.0025316972751170397,0.0024442230351269245,0.002860461827367544,0.0021062055602669716,0.002645776839926839,0.002308899536728859,0.003170946380123496,0.0032111788168549538,0.0025615438353270292,0.0018165108049288392,0.0022089334670454264,0.002258430700749159,0.0022956624161452055,0.0026749197859317064,0.002599067986011505,0.003501716535538435,0.0034691356122493744,0.0026787843089550734,0.0022264323197305202,0.002193047199398279,0.0023350263945758343,0.00287234247662127,0.0026013795286417007,0.002411483321338892,0.00278482330031693,0.002763308584690094,0.003225694876164198,0.0023072431795299053,0.00327749690040946,0.003198003163561225,0.002624739659950137,0.003631497034803033,0.002438346389681101,0.0033951394725590944
5,0.12527796626091003,0.025896774604916573,0.02196991816163063,0.017887776717543602,0.018365709111094475,0.01428590714931488,0.012265468016266823,0.012266730889678001,0.012261842377483845,0.010477469302713871,0.011621988378465176,0.011519450694322586,0.007544383406639099,0.017124522477388382,0.020774655044078827,0.02111116237938404,0.027566907927393913,0.022162308916449547,0.01645202375948429,0.012533427216112614,0.01170700415968895,0.007664787583053112,0.008374204859137535,0.007411543745547533,0.007432677783071995,0.005200377199798822,0.005647961515933275,0.00531759113073349,0.004199429415166378,0.004735426977276802,0.004479663446545601,0.0054038823582232,0.004265034571290016,0.0035702332388609648,0.004460809286683798,0.0040791211649775505,0.002813449129462242,0.004607148468494415,0.005159134976565838,0.0037868062499910593,0.004026993177831173,0.0034734162036329508,0.003892281325533986,0.0035927044227719307,0.0023561737034469843,0.0025687834713608027,0.0028223106637597084,0.0025444121565669775,0.001968252006918192,0.0021255100145936012,0.002990241162478924,0.002986381994560361,0.0025327892508357763,0.002209331374615431,0.0030990783125162125,0.002097252057865262,0.0028355978429317474,0.002388342982158065,0.0025239423848688602,0.002631818875670433,0.002557362662628293,0.002086039399728179,0.0019076182506978512,0.0024714090395718813,0.0029244134202599525,0.0026837941259145737,0.003050071420148015,0.0029309364035725594,0.002832478377968073,0.003153619123622775,0.0031532119028270245,0.00235541258007288,0.0026109335012733936,0.002737192204222083,0.002800279064103961,0.003660127753391862,0.0025737860705703497,0.00270652724429965
6,0.1229330450296402,0.02132081799209118,0.02205118164420128,0.021537024527788162,0.017399929463863373,0.017478233203291893,0.012485121376812458,0.011573213152587414,0.014358006417751312,0.011905047111213207,0.01202712208032608,0.010320338420569897,0.011926005594432354,0.01708877831697464,0.02310321293771267,0.021883787587285042,0.025993021205067635,0.023749565705657005,0.015840156003832817,0.01185791939496994,0.012683629989624023,0.009438099339604378,0.007855701260268688,0.006854632403701544,0.006267115008085966,0.006501491647213697,0.004373935516923666,0.0044767241925001144,0.00442840438336134,0.0045063430443406105,0.005528107285499573,0.00547226145863533,0.003810947760939598,0.004555291961878538,0.003931558690965176,0.003833057591691613,0.003296754090115428,0.004788615740835667,0.0036262625362724066,0.0040906984359025955,0.00325112440623343,0.0035925910342484713,0.0036837796214967966,0.002687100786715746,0.00281032407656312,0.0024741769302636385,0.0021942039020359516,0.0027970324736088514,0.0023323949426412582,0.002714363159611821,0.0024029279593378305,0.0031216791830956936,0.0030064620077610016,0.0023506346624344587,0.0020032457541674376,0.0023429575376212597,0.002773076994344592,0.002402771729975939,0.002113042864948511,0.0019219042733311653,0.003725747112184763,0.003284477861598134,0.002709631808102131,0.002718397183343768,0.002785590011626482,0.00244100927375257,0.0024178768508136272,0.002505525015294552,0.002384465653449297,0.003555779345333576,0.0032998970709741116,0.002624220447614789,0.002951761707663536,0.0028845486231148243,0.0036328413989394903,0.0026797291357070208,0.002552970312535763,0.0032780261244624853
7,0.11761726438999176,0.02587907947599888,0.019955407828092575,0.02128698118031025,0.015769055113196373,0.012589055113494396,0.012776014395058155,0.009576624259352684,0.011526407673954964,0.012370659969747066,0.010392590425908566,0.013044082559645176,0.012670313008129597,0.018743425607681274,0.023184234276413918,0.020842131227254868,0.023083245381712914,0.020675532519817352,0.015829216688871384,0.011990165337920189,0.010676256380975246,0.00876820832490921,0.010570794343948364,0.007352048065513372,0.0065575260668993,0.00555338803678751,0.006020988803356886,0.004399578087031841,0.004338846076279879,0.004613109398633242,0.004162049852311611,0.004804964177310467,0.004017308354377747,0.004442046862095594,0.0031745601445436478,0.004173572640866041,0.0034142853692173958,0.003727275412529707,0.004495113622397184,0.0038928650319576263,0.003397322027012706,0.0037522234488278627,0.002824113704264164,0.00325598381459713,0.002903158310800791,0.0028673079796135426,0.0022586325649172068,0.0022939792834222317,0.002696042414754629,0.0023625758476555347,0.0027150821406394243,0.002462555654346943,0.0022940950002521276,0.0026172210928052664,0.002614810597151518,0.0023813641164451838,0.002169838873669505,0.002804710064083338,0.00294582755304873,0.0034528826363384724,0.002713556634262204,0.002685271669179201,0.0025327540934085846,0.001917723217047751,0.002778557362034917,0.003365973476320505,0.0021052691154181957,0.002115806797519326,0.0028570827562361956,0.003175299847498536,0.0026596402749419212,0.0029648281633853912,0.003109951736405492,0.0020993922371417284,0.003018997609615326,0.002686061430722475,0.0034687425941228867,0.0023817215114831924
8,0.12048735469579697,0.027050714939832687,0.02380863018333912,0.019992200657725334,0.020393244922161102,0.014194454066455364,0.013560163788497448,0.012106318026781082,0.011237753555178642,0.01005642395466566,0.011357094161212444,0.011284546926617622,0.010839208029210567,0.017594940960407257,0.026054516434669495,0.01818547584116459,0.02511022798717022,0.02081957831978798,0.013688438571989536,0.013982980512082577,0.010432891547679901,0.008062276057898998,0.009043565019965172,0.009249689988791943,0.005390829872339964,0.005549501162022352,0.006280149798840284,0.004347930196672678,0.0037650628946721554,0.004897064529359341,0.004863570909947157,0.0035958397202193737,0.0035123280249536037,0.004246422555297613,0.004015408456325531,0.004116111900657415,0.004192509222775698,0.0037672726903110743,0.005056300666183233,0.0034884808119386435,0.0030214712023735046,0.004012869670987129,0.0029117679223418236,0.0034498642198741436,0.0032949361484497786,0.002754673594608903,0.002934902673587203,0.002052860101684928,0.002034219214692712,0.002519973088055849,0.0020298149902373552,0.0028089522384107113,0.002592741046100855,0.0020957954693585634,0.002449588617309928,0.003054639557376504,0.002013805788010359,0.0024217821191996336,0.00239829090423882,0.002893069526180625,0.0024552748072892427,0.0026477836072444916,0.002555362181738019,0.0023924806155264378,0.0031021235045045614,0.002986595965921879,0.0022996612824499607,0.0035306564532220364,0.002864580135792494,0.004164132289588451,0.002867731498554349,0.002671420807018876,0.0028520997148007154,0.003065048949792981,0.0030211431439965963,0.0028856100980192423,0.0029185842722654343,0.002675428055226803
9,0.11193449050188065,0.02207399159669876,0.01991446688771248,0.022553637623786926,0.021215561777353287,0.01703161559998989,0.014741290360689163,0.012207422405481339,0.014674766920506954,0.011558227241039276,0.012456212192773819,0.010806568898260593,0.01237244252115488,0.020000841468572617,0.021463042125105858,0.01772761158645153,0.026111479848623276,0.02241915464401245,0.014323984272778034,0.012316379696130753,0.010526172816753387,0.009182251058518887,0.008540958166122437,0.007577614858746529,0.007415188010782003,0.006520604714751244,0.005675844848155975,0.004712368361651897,0.004617561586201191,0.005194144789129496,0.0052000898867845535,0.004751143511384726,0.005017127376049757,0.003990361467003822,0.0034153803717345,0.004402694292366505,0.0046603684313595295,0.0043229395523667336,0.004386919550597668,0.0032844520173966885,0.0030353376641869545,0.0030382671393454075,0.003434240585193038,0.003207387635484338,0.002788933925330639,0.0030560095328837633,0.002511347644031048,0.0027625823859125376,0.002786491299048066,0.0024806810542941093,0.002683175727725029,0.0027988299261778593,0.0026502939872443676,0.00271778367459774,0.0026302714832127094,0.0029745285864919424,0.0029092952609062195,0.0026194860693067312,0.0022167405113577843,0.001803484046831727,0.0019765764009207487,0.003464058507233858,0.0033889380283653736,0.0030189536046236753,0.003266455139964819,0.003119681030511856,0.0029854474123567343,0.003131917444989085,0.002534617204219103,0.00296078366227448,0.0024974807165563107,0.0022550299763679504,0.003484150627627969,0.002300943247973919,0.0027431542985141277,0.002917125355452299,0.0027688697446137667,0.0026799198240041733
10,0.11554121226072311,0.023596208542585373,0.019772011786699295,0.020632512867450714,0.017830144613981247,0.01745372638106346,0.012493718415498734,0.010904187336564064,0.011714648455381393,0.010900880210101604,0.011220837943255901,0.013243249617516994,0.011141210794448853,0.01659373939037323,0.02050628326833248,0.019263269379734993,0.02315870113670826,0.019979415461421013,0.014476288110017776,0.010288321413099766,0.01042216457426548,0.009164659306406975,0.008005892857909203,0.0079771364107728,0.006941376719623804,0.008845956064760685,0.0068194023333489895,0.004872226621955633,0.004912947304546833,0.005414772778749466,0.004414288327097893,0.004340115934610367,0.0037230728194117546,0.0032915801275521517,0.003716525388881564,0.0040896376594901085,0.0036968810018152,0.003755331737920642,0.0035941661335527897,0.0047461120411753654,0.0033085152972489595,0.0036018132232129574,0.0028007712680846453,0.0025286772288382053,0.002427604515105486,0.0025093904696404934,0.0022663294803351164,0.002844451926648617,0.002394801704213023,0.0026695977430790663,0.0024380595423281193,0.0025621119420975447,0.0017425919650122523,0.00306117907166481,0.0023787200916558504,0.002719292649999261,0.0020987880416214466,0.002611577743664384,0.002610929775983095,0.002773564774543047,0.002639506012201309,0.0022002009209245443,0.0032263933680951595,0.0037358272820711136,0.0029123343992978334,0.0025591314770281315,0.002645092783495784,0.0035552773624658585,0.003290017368271947,0.0021948269568383694,0.003817737801000476,0.003981259185820818,0.002926309360191226,0.0026798162143677473,0.0035149063915014267,0.0039003523997962475,0.00305803376249969,0.002841490088030696
11,0.11030428856611252,0.019627444446086884,0.023769967257976532,0.020838363096117973,0.01897887885570526,0.015006117522716522,0.01084839552640915,0.013299575075507164,0.014876719564199448,0.01116956491023302,0.009096456691622734,0.01199036743491888,0.011423539370298386,0.017097197473049164,0.02589859627187252,0.019592439755797386,0.02756185457110405,0.022621596232056618,0.013833501376211643,0.011551951058208942,0.010610920377075672,0.008314725011587143,0.007812573574483395,0.008292538113892078,0.008123477920889854,0.00674635823816061,0.005775296129286289,0.004304703325033188,0.004786473233252764,0.004444940481334925,0.005311654880642891,0.0037504571955651045,0.004739610943943262,0.0036160859744995832,0.003875247435644269,0.004059756174683571,0.005233157891780138,0.004375075921416283,0.0034512027632445097,0.004135618451982737,0.0035915840417146683,0.003253739094361663,0.0028876641299575567,0.0027583884075284004,0.002751372754573822,0.0022222239058464766,0.002266187220811844,0.0026663905009627342,0.002204876160249114,0.002822065958753228,0.0031824784819036722,0.0035679263528436422,0.003101861570030451,0.0025297661777585745,0.0027805594727396965,0.0025650779716670513,0.0026475286576896906,0.002796370768919587,0.002639007056131959,0.002062899759039283,0.0025589331053197384,0.0025509807746857405,0.002734267385676503,0.0037238276563584805,0.0026258754078298807,0.0030007222667336464,0.0033260255586355925,0.002492035273462534,0.002761644311249256,0.0028610513545572758,0.0026669702492654324,0.002916603349149227,0.0034344156738370657,0.002823236398398876,0.003265056060627103,0.003546149469912052,0.0024172726552933455,0.002902478910982609
12,0.11676210910081863,0.025676047429442406,0.019061028957366943,0.022229181602597237,0.019277529790997505,0.01465538889169693,0.013216208666563034,0.011809062212705612,0.011865630745887756,0.012441647239029408,0.009174207225441933,0.00990565586835146,0.010485283099114895,0.01843699812889099,0.01953672058880329,0.019855625927448273,0.02748579904437065,0.02187761478126049,0.01336632575839758,0.011631284840404987,0.009031551890075207,0.009235644713044167,0.007688973098993301,0.007434441242367029,0.007807867135852575,0.005762575659900904,0.006565579678863287,0.005525635089725256,0.003947672434151173,0.004335588775575161,0.004827147349715233,0.0036636115983128548,0.0044138068333268166,0.0038731470704078674,0.0032198610715568066,0.004392567556351423,0.003650834783911705,0.0044107199646532536,0.00409232173115015,0.0038057947531342506,0.0031921484041959047,0.003294724505394697,0.0031739124096930027,0.0025548776611685753,0.0026112389750778675,0.0030829417519271374,0.0031002028845250607,0.0023766651283949614,0.0027673528529703617,0.002694239839911461,0.0026554700452834368,0.0024896052200347185,0.0023936955258250237,0.002576472470536828,0.0027056524995714426,0.00269684917293489,0.002713628811761737,0.0024030045606195927,0.0032383371144533157,0.0026624598540365696,0.002589595504105091,0.0023632708471268415,0.0020800521597266197,0.0024469555355608463,0.002735842252150178,0.0025945287197828293,0.0036385050043463707,0.002539244247600436,0.0033183249179273844,0.0032396181486546993,0.0032993920613080263,0.0031339291017502546,0.0031350438948720694,0.003069076919928193,0.0035093852784484625,0.004159623757004738,0.003004456404596567,0.002389242872595787
13,0.10292475670576096,0.02541341632604599,0.022406982257962227,0.017078397795557976,0.018673008307814598,0.01701248809695244,0.016034262254834175,0.011344111524522305,0.010851413011550903,0.01097283698618412,0.011841109953820705,0.013206169940531254,0.0102327736094594,0.019301138818264008,0.020873257890343666,0.017624879255890846,0.023698506876826286,0.021469786763191223,0.01356254518032074,0.009806753136217594,0.010889978148043156,0.009920010343194008,0.008804693818092346,0.01005727332085371,0.0050681889988482,0.005763189867138863,0.0058217598125338554,0.005099678412079811,0.005367913283407688,0.0065407222136855125,0.005671237129718065,0.004790288861840963,0.005290476139634848,0.004243234172463417,0.0037804406601935625,0.0034806574694812298,0.0043084220960736275,0.003317763563245535,0.003384960815310478,0.0032252271194010973,0.0035016811452805996,0.0032859202474355698,0.002730781678110361,0.0029674966353923082,0.003180119441822171,0.0030846567824482918,0.002137670759111643,0.0025875421706587076,0.003344095777720213,0.0032181795686483383,0.002258908934891224,0.0025805672630667686,0.002561228582635522,0.0023461754899472,0.0019767009653151035,0.002806896110996604,0.002721689408645034,0.0022146666888147593,0.003059747628867626,0.002456946764141321,0.0026368587277829647,0.0025675578508526087,0.002875617938116193,0.003330080071464181,0.0030116806738078594,0.0030079165007919073,0.0026399996131658554,0.002358947414904833,0.003717332147061825,0.0027273534797132015,0.00359727768227458,0.003072786843404174,0.0033511787187308073,0.002903273329138756,0.0029417206533253193,0.002972819609567523,0.002505420707166195,0.0028000774327665567
